doc_id,source_type,word_count,file_size_kb
doc_029369,pdf,692,9837.9
doc_029370,web,2352,602.9
doc_029371,image,970,1876.7
doc_029372,pdf,4652,2454.7
doc_029373,image,4156,6969.6
doc_029374,image,2653,2552.4
doc_029375,audio,1320,3934.1
doc_029376,pdf,3501,2392.3
doc_029377,pdf,4218,3354.5
doc_029378,pdf,2468,3527.7
doc_029379,web,250,5938.0
doc_029380,image,311,8333.9
doc_029381,image,483,7617.7
doc_029382,audio,1540,5256.1
doc_029383,web,699,7120.5
doc_029384,audio,4414,7738.9
doc_029385,web,3898,4633.4
doc_029386,image,1505,6770.4
doc_029387,audio,2053,5937.7
doc_029388,audio,4267,2336.2
doc_029389,audio,4471,6080.4
doc_029390,image,2259,4628.4
doc_029391,image,760,8364.1
doc_029392,web,1589,1159.6
doc_029393,image,2799,2392.4
doc_029394,pdf,4288,6053.1
doc_029395,audio,3059,7751.4
doc_029396,audio,1157,2875.9
doc_029397,image,3701,7113.3
doc_029398,image,3613,3644.1
doc_029399,web,3582,5269.7
doc_029400,audio,611,7591.7
doc_029401,audio,1081,5592.8
doc_029402,web,3891,7485.5
doc_029403,audio,4921,69.6
doc_029404,web,1318,5155.4
doc_029405,image,3208,399.6
doc_029406,pdf,1086,9157.2
doc_029407,audio,2504,1495.4
doc_029408,audio,2059,5937.1
doc_029409,web,2662,7266.7
doc_029410,pdf,3778,425.1
doc_029411,image,2535,7629.9
doc_029412,pdf,616,5993.7
doc_029413,image,3937,5126.0
doc_029414,pdf,1146,9596.5
doc_029415,image,4754,3887.2
doc_029416,web,970,1577.0
doc_029417,web,4921,7556.3
doc_029418,web,4390,544.6
doc_029419,pdf,3736,3180.6
doc_029420,image,2712,167.6
doc_029421,audio,3191,4103.7
doc_029422,pdf,2318,7337.6
doc_029423,web,1283,6390.3
doc_029424,pdf,1257,1164.8
doc_029425,web,4823,5853.2
doc_029426,image,4968,4175.0
doc_029427,image,21,7993.9
doc_029428,audio,3136,7678.8
doc_029429,pdf,897,9280.4
doc_029430,pdf,1817,3810.9
doc_029431,web,2015,9142.9
doc_029432,pdf,1960,6499.0
doc_029433,pdf,4844,2832.9
doc_029434,image,476,8235.3
doc_029435,pdf,250,3479.0
doc_029436,audio,3299,2604.3
doc_029437,web,4712,9518.2
doc_029438,image,1307,8149.5
doc_029439,pdf,2558,8002.8
doc_029440,web,4526,8712.2
doc_029441,web,2994,2457.6
doc_029442,web,4017,1781.4
doc_029443,pdf,628,6441.6
doc_029444,audio,2585,3737.1
doc_029445,image,2571,8703.9
doc_029446,image,1936,2137.4
doc_029447,image,264,4362.0
doc_029448,web,12,4543.6
doc_029449,image,1827,6532.1
doc_029450,pdf,425,2166.4
doc_029451,web,4478,9265.9
doc_029452,pdf,4449,4850.6
doc_029453,pdf,4689,7947.8
doc_029454,web,4684,5262.7
doc_029455,pdf,1674,848.8
doc_029456,web,2314,9095.6
doc_029457,image,109,1502.3
doc_029458,pdf,4016,8499.1
doc_029459,audio,1290,1761.4
doc_029460,audio,2664,5214.3
doc_029461,audio,2982,6797.1
doc_029462,web,3401,3194.4
doc_029463,web,970,8100.5
doc_029464,web,418,3786.2
doc_029465,audio,509,6866.9
doc_029466,web,3883,9462.4
doc_029467,audio,4959,9305.0
doc_029468,web,876,1477.7
doc_029469,web,2015,99.2
doc_029470,web,1173,4049.2
doc_029471,image,3420,2911.4
doc_029472,pdf,3787,5155.1
doc_029473,audio,2720,9911.8
doc_029474,image,4004,7936.6
doc_029475,image,4275,4567.1
doc_029476,audio,1289,8011.0
doc_029477,audio,1646,284.1
doc_029478,pdf,2354,300.9
doc_029479,pdf,3211,5303.7
doc_029480,web,4931,3289.2
doc_029481,web,2195,513.7
doc_029482,image,2457,21.9
doc_029483,pdf,2057,9298.2
doc_029484,image,1368,9551.3
doc_029485,audio,4936,4025.5
doc_029486,pdf,1434,4722.6
doc_029487,image,4437,4645.7
doc_029488,web,3718,3260.4
doc_029489,audio,4182,5126.2
doc_029490,audio,2086,7351.7
doc_029491,audio,4447,4409.4
doc_029492,image,4275,9034.6
doc_029493,pdf,4322,5438.6
doc_029494,image,1727,6823.3
doc_029495,pdf,2373,6835.0
doc_029496,image,3492,9406.5
doc_029497,audio,4642,1410.6
doc_029498,audio,2211,6303.6
doc_029499,audio,2706,1174.2
doc_029500,pdf,1008,632.8
doc_029501,pdf,1873,4468.4
doc_029502,image,1062,26.0
doc_029503,audio,1450,4692.2
doc_029504,audio,291,4081.0
doc_029505,audio,4211,8748.2
doc_029506,audio,1773,4056.1
doc_029507,web,169,5427.5
doc_029508,image,1355,9876.3
doc_029509,audio,895,4340.3
doc_029510,pdf,3296,9682.1
doc_029511,pdf,338,7513.1
doc_029512,pdf,1275,5548.7
doc_029513,web,2084,2663.0
doc_029514,web,697,280.9
doc_029515,pdf,2581,821.9
doc_029516,audio,3992,2940.2
doc_029517,audio,1600,5655.3
doc_029518,pdf,3229,7006.0
doc_029519,pdf,2458,5693.8
doc_029520,pdf,2413,8345.9
doc_029521,image,1025,2656.4
doc_029522,pdf,1383,5141.3
doc_029523,web,1661,1617.6
doc_029524,pdf,754,949.8
doc_029525,image,1212,4378.0
doc_029526,image,1575,5202.0
doc_029527,audio,2534,2276.9
doc_029528,web,800,4597.7
doc_029529,audio,4839,97.4
doc_029530,image,4898,3802.4
doc_029531,web,1974,6673.9
doc_029532,web,4123,1240.9
doc_029533,image,4686,6729.7
doc_029534,pdf,1428,4531.3
doc_029535,image,3317,7786.1
doc_029536,audio,3527,8003.5
doc_029537,image,2985,6749.1
doc_029538,pdf,1376,402.5
doc_029539,audio,69,3812.0
doc_029540,image,1124,8152.0
doc_029541,audio,604,9836.4
doc_029542,web,2285,7479.9
doc_029543,image,2351,7936.3
doc_029544,audio,4124,341.9
doc_029545,web,2974,6639.1
doc_029546,pdf,1733,8392.5
doc_029547,web,4827,5072.2
doc_029548,web,3860,554.2
doc_029549,image,790,6707.5
doc_029550,audio,4550,6786.2
doc_029551,audio,2917,8564.4
doc_029552,audio,3571,9814.2
doc_029553,audio,3510,6196.9
doc_029554,pdf,3428,5504.0
doc_029555,audio,4112,3353.2
doc_029556,image,3342,3766.5
doc_029557,audio,752,1647.7
doc_029558,audio,4587,1649.9
doc_029559,image,3135,8121.9
doc_029560,audio,88,4685.1
doc_029561,audio,414,516.2
doc_029562,web,3498,9876.5
doc_029563,audio,4907,2747.9
doc_029564,image,318,8573.0
doc_029565,image,4678,6881.0
doc_029566,web,1272,5343.3
doc_029567,image,525,6383.2
doc_029568,image,4091,6606.2
doc_029569,image,1457,9787.1
doc_029570,image,4908,2250.3
doc_029571,pdf,987,376.9
doc_029572,web,3489,7131.7
doc_029573,pdf,4013,3544.3
doc_029574,web,1509,3150.8
doc_029575,image,1908,1397.3
doc_029576,web,3908,7253.2
doc_029577,pdf,2992,3127.0
doc_029578,web,963,3574.0
doc_029579,web,2630,6571.3
doc_029580,web,3875,7257.1
doc_029581,audio,2449,8921.5
doc_029582,audio,4068,5118.9
doc_029583,audio,99,5742.4
doc_029584,audio,3634,8216.1
doc_029585,pdf,2268,9914.6
doc_029586,web,2110,4565.0
doc_029587,pdf,3476,2461.3
doc_029588,audio,509,5584.4
doc_029589,audio,937,7627.7
doc_029590,pdf,461,5983.3
doc_029591,web,3981,8923.3
doc_029592,image,2210,2562.0
doc_029593,image,123,212.3
doc_029594,web,2296,6274.5
doc_029595,pdf,4183,2250.8
doc_029596,image,84,4289.7
doc_029597,audio,2881,959.8
doc_029598,pdf,4456,1169.5
doc_029599,web,1532,8535.6
doc_029600,pdf,3357,4611.8
doc_029601,audio,4871,7274.4
doc_029602,pdf,2330,2417.6
doc_029603,web,983,8176.4
doc_029604,web,1973,6667.0
doc_029605,audio,4361,2305.2
doc_029606,pdf,2072,308.4
doc_029607,audio,2044,7040.1
doc_029608,image,3031,7578.8
doc_029609,pdf,2143,9677.8
doc_029610,image,279,5659.0
doc_029611,audio,4098,9336.9
doc_029612,image,4122,4551.7
doc_029613,image,2312,1697.4
doc_029614,image,4972,424.3
doc_029615,pdf,2751,1653.2
doc_029616,web,1472,2513.7
doc_029617,audio,3050,4807.2
doc_029618,image,4653,889.6
doc_029619,pdf,1055,4479.7
doc_029620,web,4977,3640.8
doc_029621,audio,3574,7831.7
doc_029622,pdf,3443,2504.4
doc_029623,web,2056,2545.7
doc_029624,audio,4733,5969.7
doc_029625,audio,3880,6666.3
doc_029626,web,3055,4636.0
doc_029627,image,4306,618.8
doc_029628,audio,1877,4592.1
doc_029629,audio,4738,8555.9
doc_029630,pdf,1522,2389.6
doc_029631,image,75,2033.8
doc_029632,image,4169,4514.6
doc_029633,audio,3913,9998.2
doc_029634,audio,2305,4804.8
doc_029635,pdf,63,4489.2
doc_029636,audio,1850,4055.1
doc_029637,image,1826,7669.2
doc_029638,web,2167,3417.7
doc_029639,image,3983,5918.5
doc_029640,audio,1942,8250.9
doc_029641,image,4719,5001.4
doc_029642,audio,1118,4769.2
doc_029643,pdf,1274,5694.7
doc_029644,audio,32,6674.8
doc_029645,web,4024,6831.7
doc_029646,audio,376,2785.3
doc_029647,audio,4527,3809.1
doc_029648,web,139,4676.4
doc_029649,image,3116,3201.3
doc_029650,audio,4496,5888.6
doc_029651,audio,2085,7280.8
doc_029652,pdf,2495,6622.3
doc_029653,image,2962,4226.5
doc_029654,image,4373,2019.5
doc_029655,web,2345,3901.3
doc_029656,web,2206,1292.2
doc_029657,web,2360,8490.0
doc_029658,audio,2379,7468.1
doc_029659,pdf,3594,131.6
doc_029660,audio,3566,7931.8
doc_029661,pdf,396,1371.8
doc_029662,image,1926,157.8
doc_029663,web,1530,9876.4
doc_029664,web,3965,7563.4
doc_029665,web,2514,9748.6
doc_029666,web,838,9290.2
doc_029667,web,3829,7706.1
doc_029668,web,2435,6577.6
doc_029669,pdf,4112,6136.1
doc_029670,image,138,9376.5
doc_029671,pdf,77,7702.9
doc_029672,pdf,1036,6149.3
doc_029673,web,4661,3409.5
doc_029674,web,2808,5234.0
doc_029675,web,3133,782.1
doc_029676,pdf,3808,2460.1
doc_029677,audio,1482,779.1
doc_029678,image,3303,5508.6
doc_029679,pdf,3026,5783.9
doc_029680,image,4432,5182.6
doc_029681,audio,2877,7382.8
doc_029682,image,3042,9914.3
doc_029683,pdf,1220,4405.4
doc_029684,audio,813,1962.9
doc_029685,audio,261,2220.7
doc_029686,pdf,2642,8590.2
doc_029687,web,1802,9031.3
doc_029688,audio,1151,5604.0
doc_029689,audio,2122,9907.0
doc_029690,web,2818,719.0
doc_029691,audio,2794,7680.0
doc_029692,audio,4958,6950.5
doc_029693,audio,2065,1364.4
doc_029694,audio,1271,3064.9
doc_029695,audio,3996,9324.0
doc_029696,image,4037,839.8
doc_029697,pdf,2438,3175.8
doc_029698,image,4554,4079.0
doc_029699,audio,2407,2493.4
doc_029700,audio,2149,4408.3
doc_029701,audio,2336,7391.1
doc_029702,web,4856,3746.7
doc_029703,pdf,668,9240.5
doc_029704,pdf,888,3859.0
doc_029705,web,4263,4966.9
doc_029706,pdf,3711,9763.6
doc_029707,audio,3017,9369.8
doc_029708,audio,1535,6065.6
doc_029709,web,4694,1358.7
doc_029710,audio,3839,5044.3
doc_029711,image,2843,2961.9
doc_029712,image,680,4971.4
doc_029713,image,1540,5474.0
doc_029714,image,1577,5234.7
doc_029715,pdf,380,2811.3
doc_029716,image,1948,2092.4
doc_029717,image,1038,5459.3
doc_029718,web,4994,4062.3
doc_029719,image,3290,6544.1
doc_029720,web,553,7652.6
doc_029721,audio,3820,1056.1
doc_029722,web,2717,9400.6
doc_029723,web,4499,6252.3
doc_029724,audio,2307,8751.1
doc_029725,web,762,7108.2
doc_029726,image,784,4503.5
doc_029727,web,4652,5817.3
doc_029728,pdf,2100,4476.8
doc_029729,pdf,2113,3057.4
doc_029730,pdf,2333,956.4
doc_029731,audio,4244,7373.7
doc_029732,audio,1601,9908.9
doc_029733,image,2643,1001.6
doc_029734,web,4229,5321.7
doc_029735,pdf,2570,7242.5
doc_029736,audio,2345,5617.0
doc_029737,pdf,3971,5853.2
doc_029738,pdf,1807,8230.4
doc_029739,web,481,1315.1
doc_029740,web,4867,4475.9
doc_029741,audio,4969,865.2
doc_029742,pdf,2306,6217.5
doc_029743,pdf,634,7462.3
doc_029744,image,25,1650.7
doc_029745,image,4304,1156.1
doc_029746,image,3480,7707.1
doc_029747,audio,4978,2219.6
doc_029748,image,1736,713.8
doc_029749,pdf,2392,6675.4
doc_029750,pdf,1847,4769.2
doc_029751,audio,2194,2995.5
doc_029752,image,4366,5615.9
doc_029753,audio,3882,6879.4
doc_029754,web,2473,4500.7
doc_029755,pdf,4148,9660.8
doc_029756,image,3695,2945.7
doc_029757,image,1311,1004.5
doc_029758,audio,2488,4597.7
doc_029759,pdf,2224,4985.9
doc_029760,image,652,1457.8
doc_029761,web,2845,6963.0
doc_029762,pdf,2077,2597.9
doc_029763,pdf,1267,6124.3
doc_029764,audio,308,5976.1
doc_029765,image,4430,7077.7
doc_029766,image,4876,4821.5
doc_029767,web,938,3240.6
doc_029768,web,4716,4553.1
doc_029769,image,2720,379.8
doc_029770,image,462,6066.9
doc_029771,pdf,3274,7168.7
doc_029772,pdf,1399,3917.7
doc_029773,pdf,2202,2107.9
doc_029774,pdf,1404,4318.1
doc_029775,image,4451,3788.1
doc_029776,web,3469,5285.7
doc_029777,pdf,1032,1851.2
doc_029778,image,1817,2136.3
doc_029779,image,3293,1295.3
doc_029780,pdf,3264,7130.8
doc_029781,pdf,1303,968.3
doc_029782,pdf,2576,2089.5
doc_029783,pdf,4911,1019.8
doc_029784,audio,177,9692.2
doc_029785,web,3272,8577.6
doc_029786,pdf,2103,27.5
doc_029787,image,436,2174.0
doc_029788,image,4063,2110.7
doc_029789,pdf,1000,8880.6
doc_029790,web,3989,1994.8
doc_029791,pdf,1012,1630.8
doc_029792,web,2778,8522.8
doc_029793,audio,669,3853.9
doc_029794,web,2924,6336.1
doc_029795,web,4849,5307.8
doc_029796,audio,2135,97.3
doc_029797,image,2310,7038.0
doc_029798,web,4641,7988.9
doc_029799,pdf,1876,5223.9
doc_029800,image,1536,3610.3
doc_029801,pdf,3793,3278.7
doc_029802,web,3694,1967.9
doc_029803,pdf,4298,5981.4
doc_029804,pdf,2576,4156.2
doc_029805,web,3259,3465.1
doc_029806,web,4189,9870.6
doc_029807,web,3582,5427.9
doc_029808,pdf,1533,5520.3
doc_029809,web,2026,1344.3
doc_029810,pdf,3494,5774.8
doc_029811,image,3048,9223.1
doc_029812,web,4459,5898.2
doc_029813,audio,3076,3205.7
doc_029814,audio,1442,8577.3
doc_029815,web,628,6191.2
doc_029816,pdf,4898,4380.8
doc_029817,pdf,4843,8853.0
doc_029818,pdf,448,943.1
doc_029819,web,2454,7094.4
doc_029820,web,4006,7885.2
doc_029821,pdf,4911,9367.0
doc_029822,web,2387,8128.9
doc_029823,audio,461,7949.6
doc_029824,pdf,3639,9878.7
doc_029825,audio,3659,146.8
doc_029826,pdf,3213,510.7
doc_029827,image,1064,5876.5
doc_029828,pdf,2634,3729.9
doc_029829,image,4871,4906.4
doc_029830,image,4619,6386.7
doc_029831,image,986,6207.9
doc_029832,image,2832,3166.4
doc_029833,image,1433,2871.6
doc_029834,image,1883,6141.2
doc_029835,audio,2365,1961.8
doc_029836,audio,1638,7815.9
doc_029837,web,3884,2844.8
doc_029838,image,104,600.6
doc_029839,image,433,6073.0
doc_029840,image,17,4866.3
doc_029841,web,3868,899.2
doc_029842,image,4377,4615.4
doc_029843,audio,4385,3385.3
doc_029844,web,1054,5877.5
doc_029845,web,3690,1317.3
doc_029846,audio,2604,4192.9
doc_029847,audio,3482,1761.6
doc_029848,image,70,6401.5
doc_029849,web,2017,1601.0
doc_029850,web,2471,887.9
doc_029851,image,2130,5621.4
doc_029852,image,2783,5447.9
doc_029853,image,4967,672.5
doc_029854,audio,2260,6672.2
doc_029855,audio,439,9515.0
doc_029856,image,1318,6555.2
doc_029857,audio,1637,4990.8
doc_029858,pdf,279,3965.6
doc_029859,web,1071,6810.1
doc_029860,image,229,6448.1
doc_029861,web,991,8614.2
doc_029862,web,154,2751.1
doc_029863,audio,1417,9440.4
doc_029864,audio,250,2577.7
doc_029865,image,998,5372.3
doc_029866,audio,4543,6956.4
doc_029867,image,2806,5498.5
doc_029868,pdf,4817,5252.1
doc_029869,pdf,707,3281.5
doc_029870,image,2335,2134.0
doc_029871,image,739,3689.6
doc_029872,web,2300,2846.7
doc_029873,web,4285,8824.4
doc_029874,web,377,2859.1
doc_029875,pdf,1388,1372.3
doc_029876,pdf,3677,2306.9
doc_029877,web,4080,2417.7
doc_029878,web,1990,6742.5
doc_029879,pdf,3152,271.5
doc_029880,image,1376,9037.3
doc_029881,image,1326,9520.6
doc_029882,audio,4620,7184.1
doc_029883,pdf,113,6981.0
doc_029884,pdf,477,8046.2
doc_029885,image,3179,7341.5
doc_029886,web,3708,9794.1
doc_029887,audio,1791,7347.5
doc_029888,pdf,4072,2348.4
doc_029889,pdf,942,5426.5
doc_029890,audio,411,1132.3
doc_029891,web,189,6344.4
doc_029892,web,4261,9795.8
doc_029893,pdf,1061,8678.8
doc_029894,pdf,1020,4854.0
doc_029895,image,4641,1442.2
doc_029896,web,2432,2474.3
doc_029897,web,2751,7453.7
doc_029898,audio,3319,4300.8
doc_029899,pdf,2308,7233.4
doc_029900,audio,2619,6271.6
doc_029901,audio,4897,6212.3
doc_029902,audio,2780,766.6
doc_029903,image,268,719.9
doc_029904,image,3229,5594.7
doc_029905,web,436,401.9
doc_029906,pdf,2685,9023.6
doc_029907,image,2465,337.2
doc_029908,web,3826,4455.4
doc_029909,pdf,3865,1874.0
doc_029910,audio,701,6198.8
doc_029911,pdf,3295,5846.7
doc_029912,audio,180,1895.6
doc_029913,pdf,3535,8455.8
doc_029914,audio,1853,5477.7
doc_029915,web,4267,2556.4
doc_029916,audio,3587,6418.6
doc_029917,pdf,4007,8475.8
doc_029918,pdf,1539,2023.0
doc_029919,web,4337,2478.9
doc_029920,audio,89,6760.0
doc_029921,web,857,6169.8
doc_029922,pdf,2039,8422.5
doc_029923,image,3004,810.3
doc_029924,audio,4766,7602.5
doc_029925,web,1190,2081.2
doc_029926,audio,1788,4293.3
doc_029927,image,3416,5325.3
doc_029928,pdf,63,7234.7
doc_029929,audio,2948,3560.4
doc_029930,pdf,523,4781.5
doc_029931,image,4639,4603.7
doc_029932,image,292,7173.0
doc_029933,image,653,5192.2
doc_029934,web,4656,8365.7
doc_029935,audio,1904,1129.1
doc_029936,image,1999,5184.4
doc_029937,pdf,785,5326.5
doc_029938,audio,2845,9228.0
doc_029939,pdf,4594,4312.1
doc_029940,pdf,3299,7984.7
doc_029941,image,4685,4891.1
doc_029942,image,4532,1070.5
doc_029943,audio,870,3012.5
doc_029944,image,1127,8024.4
doc_029945,audio,1547,6925.8
doc_029946,audio,749,4669.2
doc_029947,web,1915,771.5
doc_029948,image,2689,8395.6
doc_029949,web,3227,988.7
doc_029950,image,1469,8438.5
doc_029951,pdf,4679,3063.3
doc_029952,image,1072,3657.7
doc_029953,image,2457,5605.9
doc_029954,audio,2820,3235.8
doc_029955,image,956,8506.6
doc_029956,audio,3722,4891.1
doc_029957,web,4972,7699.7
doc_029958,audio,954,4938.2
doc_029959,image,4150,6961.8
doc_029960,audio,689,8807.5
doc_029961,pdf,3760,9114.4
doc_029962,audio,1485,5908.9
doc_029963,image,3601,927.0
doc_029964,image,148,4501.0
doc_029965,pdf,1204,1592.8
doc_029966,audio,4166,8811.5
doc_029967,web,1898,2493.5
doc_029968,audio,3306,1936.6
doc_029969,pdf,3948,5361.9
doc_029970,audio,3331,899.9
doc_029971,pdf,2134,7275.2
doc_029972,pdf,2539,516.2
doc_029973,audio,1102,3870.9
doc_029974,audio,766,81.0
doc_029975,web,2395,3628.8
doc_029976,pdf,3240,4308.4
doc_029977,pdf,1906,1033.4
doc_029978,web,1299,3491.9
doc_029979,web,131,4741.6
doc_029980,pdf,3348,5709.7
doc_029981,image,2544,728.5
doc_029982,image,4083,9715.9
doc_029983,image,472,7049.1
doc_029984,audio,2779,4416.8
doc_029985,pdf,2131,8893.1
doc_029986,web,3306,2354.1
doc_029987,image,4698,133.2
doc_029988,pdf,4762,8415.7
doc_029989,image,2254,6650.7
doc_029990,web,1501,1669.2
doc_029991,pdf,4909,4560.9
doc_029992,web,1192,4556.4
doc_029993,pdf,1974,9498.7
doc_029994,image,3113,8278.7
doc_029995,audio,4935,7107.7
doc_029996,image,1589,538.0
doc_029997,pdf,1773,1995.2
doc_029998,pdf,2500,3689.0
doc_029999,image,933,8558.7
doc_030000,web,2827,2382.7
doc_030001,image,3696,3758.8
doc_030002,audio,4720,8099.5
doc_030003,image,3328,7227.4
doc_030004,pdf,2986,7735.3
doc_030005,image,402,1813.0
doc_030006,pdf,3966,4814.2
doc_030007,image,2211,9397.1
doc_030008,pdf,3720,3723.5
doc_030009,image,3180,3614.0
doc_030010,web,812,1127.4
doc_030011,image,3641,1230.4
doc_030012,image,89,2562.8
doc_030013,web,398,5886.0
doc_030014,web,1790,9910.2
doc_030015,web,2877,6836.5
doc_030016,image,731,8254.7
doc_030017,web,2677,7035.4
doc_030018,pdf,179,5985.8
doc_030019,audio,3594,7542.7
doc_030020,web,4614,5538.7
doc_030021,audio,1393,5647.1
doc_030022,audio,69,6629.1
doc_030023,pdf,3047,8487.6
doc_030024,image,500,2492.1
doc_030025,pdf,2136,6329.3
doc_030026,pdf,3820,7890.7
doc_030027,web,4703,8903.3
doc_030028,image,981,6707.0
doc_030029,image,4630,611.8
doc_030030,web,3328,4165.5
doc_030031,audio,4971,6017.0
doc_030032,pdf,4797,397.4
doc_030033,web,3735,2319.8
doc_030034,audio,2132,6544.1
doc_030035,pdf,70,3725.2
doc_030036,web,4979,8685.0
doc_030037,audio,505,5413.8
doc_030038,web,4923,716.4
doc_030039,web,1336,9979.2
doc_030040,audio,1855,7152.4
doc_030041,web,4644,4565.8
doc_030042,image,2952,6065.9
doc_030043,audio,2423,8813.5
doc_030044,web,3623,5605.6
doc_030045,web,4204,2090.6
doc_030046,pdf,2919,9242.0
doc_030047,web,187,211.8
doc_030048,pdf,2697,4654.9
doc_030049,audio,1261,535.1
doc_030050,pdf,4517,6267.7
doc_030051,pdf,3838,3985.5
doc_030052,web,266,7695.0
doc_030053,image,4583,2760.0
doc_030054,audio,1580,5298.5
doc_030055,web,3335,6935.6
doc_030056,audio,4086,1734.8
doc_030057,web,2369,125.8
doc_030058,image,1129,4890.0
doc_030059,web,4126,4659.5
doc_030060,pdf,4140,801.0
doc_030061,pdf,1431,8350.4
doc_030062,web,4871,9061.9
doc_030063,image,871,8010.2
doc_030064,image,3460,6623.2
doc_030065,image,4402,9182.7
doc_030066,web,1597,6250.0
doc_030067,audio,3592,9870.3
doc_030068,web,3000,1445.2
doc_030069,web,3039,1500.3
doc_030070,web,2631,4002.7
doc_030071,web,3199,8885.3
doc_030072,image,2763,7712.6
doc_030073,audio,1418,8526.1
doc_030074,web,2419,8073.3
doc_030075,audio,682,8327.8
doc_030076,image,1843,3980.8
doc_030077,audio,1257,6591.0
doc_030078,web,4558,7135.6
doc_030079,audio,4643,525.2
doc_030080,image,4488,7175.9
doc_030081,web,4879,2392.5
doc_030082,image,4322,6680.5
doc_030083,audio,691,2381.4
doc_030084,audio,4342,8993.3
doc_030085,web,4562,8252.1
doc_030086,pdf,4502,9204.9
doc_030087,pdf,4506,3186.9
doc_030088,pdf,3050,4995.6
doc_030089,pdf,1089,6645.2
doc_030090,audio,4454,2687.5
doc_030091,pdf,170,6788.8
doc_030092,web,4090,6994.4
doc_030093,web,4501,7047.3
doc_030094,audio,14,1571.5
doc_030095,web,2084,3576.8
doc_030096,audio,3099,9777.8
doc_030097,image,400,9497.7
doc_030098,web,3056,8073.7
doc_030099,pdf,471,8812.4
doc_030100,web,4667,9040.9
doc_030101,pdf,4161,9236.8
doc_030102,image,2555,3788.1
doc_030103,image,724,8830.5
doc_030104,image,4260,8092.6
doc_030105,web,4079,7997.7
doc_030106,pdf,2808,2966.1
doc_030107,pdf,4527,8976.8
doc_030108,pdf,1348,6752.9
doc_030109,pdf,4662,3165.7
doc_030110,audio,4163,7864.3
doc_030111,image,1212,2980.9
doc_030112,web,3024,9250.7
doc_030113,image,2966,4309.9
doc_030114,image,3206,2520.1
doc_030115,web,3092,2243.9
doc_030116,image,3085,8700.1
doc_030117,pdf,1254,4876.8
doc_030118,audio,2163,7388.0
doc_030119,audio,3767,7122.0
doc_030120,web,887,6573.9
doc_030121,pdf,1362,6862.6
doc_030122,web,2095,1151.1
doc_030123,audio,1461,133.6
doc_030124,pdf,3735,3177.3
doc_030125,pdf,4301,7927.4
doc_030126,image,3548,6462.9
doc_030127,pdf,606,4014.5
doc_030128,audio,1714,6486.8
doc_030129,web,4616,9177.0
doc_030130,audio,2615,9882.5
doc_030131,web,3954,8936.6
doc_030132,audio,3183,2788.9
doc_030133,image,1566,8574.0
doc_030134,audio,4393,2440.9
doc_030135,web,3135,3065.9
doc_030136,pdf,3545,4352.9
doc_030137,audio,2551,454.0
doc_030138,image,1476,3308.5
doc_030139,audio,809,3712.8
doc_030140,audio,900,6830.4
doc_030141,image,277,9721.4
doc_030142,pdf,3776,3420.4
doc_030143,audio,1101,7526.0
doc_030144,image,1084,5013.5
doc_030145,image,1564,5188.6
doc_030146,web,2640,6387.8
doc_030147,image,2321,9383.3
doc_030148,audio,3252,2209.2
doc_030149,pdf,1310,2004.3
doc_030150,web,751,968.6
doc_030151,pdf,2252,666.0
doc_030152,image,1745,1367.3
doc_030153,pdf,3557,6445.1
doc_030154,web,4616,7654.6
doc_030155,audio,2214,3105.6
doc_030156,image,1333,3031.8
doc_030157,audio,3097,1887.9
doc_030158,web,3410,3000.9
doc_030159,web,797,101.7
doc_030160,web,561,9916.4
doc_030161,image,1651,9044.0
doc_030162,image,1030,8096.5
doc_030163,pdf,4664,9199.0
doc_030164,audio,22,6742.4
doc_030165,pdf,4332,3283.8
doc_030166,web,1770,6291.6
doc_030167,audio,2939,1103.4
doc_030168,web,1678,7179.2
doc_030169,image,813,578.2
doc_030170,pdf,1328,6382.1
doc_030171,image,4712,2250.7
doc_030172,image,394,5841.9
doc_030173,image,2227,6419.8
doc_030174,image,1238,5004.3
doc_030175,web,1886,2968.9
doc_030176,pdf,960,5561.7
doc_030177,pdf,2992,4101.7
doc_030178,web,3442,9755.5
doc_030179,web,4946,545.3
doc_030180,image,1813,6628.1
doc_030181,image,1025,9291.9
doc_030182,image,192,8564.8
doc_030183,image,621,3173.4
doc_030184,pdf,2581,4502.7
doc_030185,audio,4957,7452.7
doc_030186,pdf,207,5159.0
doc_030187,web,2491,2799.9
doc_030188,image,1163,2140.3
doc_030189,image,498,6510.2
doc_030190,web,4816,8317.1
doc_030191,image,616,4368.8
doc_030192,web,1412,9267.5
doc_030193,pdf,4741,6523.4
doc_030194,pdf,4712,3585.4
doc_030195,web,546,6016.9
doc_030196,web,4589,3048.5
doc_030197,web,136,9832.5
doc_030198,audio,1045,4596.0
doc_030199,web,4948,6102.4
doc_030200,pdf,715,2367.0
doc_030201,web,941,6529.6
doc_030202,image,102,3927.5
doc_030203,web,4540,3175.8
doc_030204,image,3076,3151.4
doc_030205,web,4662,7012.5
doc_030206,image,4590,9755.4
doc_030207,audio,2909,2890.2
doc_030208,pdf,2666,9185.9
doc_030209,image,4912,3026.5
doc_030210,pdf,771,287.5
doc_030211,image,1827,7374.8
doc_030212,image,271,702.9
doc_030213,web,534,3869.2
doc_030214,image,3628,3225.5
doc_030215,audio,3339,8137.0
doc_030216,image,2924,3387.1
doc_030217,audio,628,1593.9
doc_030218,web,40,7836.1
